Strain,Stress (MPa)
0.007034068136272545,451.05023536316975
0.007054108216432866,451.7551905024342
0.007074148296593187,452.455480357265
0.007094188376753508,453.15114389242984
0.007114228456913828,453.8422200140141
0.007134268537074149,454.52874755473465
0.00715430861723447,455.2107652598427
0.00717434869739479,455.8883117739684
0.007194388777555111,456.5614256280302
0.007214428857715432,457.23014522727516
0.007234468937875752,457.8945088396663
0.007254509018036073,458.55455458489325
0.007274549098196394,459.21032042394194
0.007294589178356715,459.8618441492101
0.007314629258517035,460.50916337515037
0.0073346693386773555,461.15231552942544
0.007354709418837676,461.79133784456
0.0073747494989979965,462.42626735007394
0.007394789579158317,463.05714086507965
0.007414829659318638,463.6839949913301
0.007434869739478958,464.3068661067011
0.007454909819639279,464.9257903590935
0.0074749498997996,465.54080366074027
0.007494989979959921,466.15194168290367
0.007515030060120241,466.75923985094965
0.007535070140280562,467.36273333978426
0.007555110220440883,467.96245706963845
0.007575150300601203,468.5584457021889
0.007595190380761524,469.1507336370011
0.007615230460921845,469.7393550082822
0.007635270541082165,470.32434368193105
0.007655310621242486,470.90573325287363
0.0076753507014028065,471.48355704267186
0.007695390781563127,472.0578480973943
0.0077154308617234475,472.62863918573805
0.007735470941883768,473.1959627973901
0.007755511022044089,473.759851141619
0.007775551102204409,474.3203361460848
0.00779559118236473,474.8774494558597
0.00781563126252505,475.4312224326473
0.007835671342685372,475.9816861541937
0.007855711422845692,476.52887141387873
0.007875751503006012,477.0728087204818
0.007895791583166334,477.6135282981111
0.007915831663326654,478.1510600862895
0.007935871743486974,478.6854337401896
0.007955911823647296,479.2166786310091
0.007975951903807616,479.74482384648064
0.007995991983967936,480.2698981914269
0.008016032064128258,480.7919301888119
0.008036072144288578,481.3109480802033
0.0080561122244489,481.826979827002
0.00807615230460922,482.340053111461
0.00809619238476954,482.85019533785976
0.008116232464929861,483.3574336337673
0.008136272545090181,483.86179485139013
0.008156312625250501,484.3633055689998
0.008176352705410823,484.861992092435
0.008196392785571143,485.35788045667226
0.008216432865731463,485.8509964274632
0.008236472945891785,486.34136550303185
0.008256513026052105,486.8290129158282
0.008276553106212425,487.31396363433527
0.008296593186372747,487.7962423649245
0.008316633266533067,488.27587355375607
0.008336673346693387,488.75288138872116
0.008356713426853709,489.22728980142284
0.008376753507014029,489.699122469191
0.008396793587174349,490.1684028171308
0.00841683366733467,490.63515402019885
0.00843687374749499,491.0993990053068
0.008456913827655312,491.561160453448
0.008476953907815632,492.0204608018457
0.008496993987975952,492.4773222461196
0.008517034068136274,492.93176674247
0.008537074148296594,493.38381600987447
0.008557114228456914,493.83349153229807
0.008577154308617236,494.28081456091394
0.008597194388777556,494.7258061163309
0.008617234468937876,495.1684869908295
0.008637274549098198,495.60887775060166
0.008657314629258518,496.0469987379936
0.008677354709418838,496.48287007375177
0.00869739478957916,496.91651165926754
0.00871743486973948,497.34794317882245
0.0087374749498998,497.7771841018297
0.008757515030060121,498.2042536850733
0.008777555110220442,498.62917097494204
0.008797595190380762,499.0519548096577
0.008817635270541083,499.47262382149654
0.008837675350701403,499.89119643900335
0.008857715430861725,500.3076908891968
0.008877755511022045,500.72212519968343
0.008897795591182365,501.13451720114034
0.008917835671342687,501.54488452907765
0.008937875751503007,501.9532446262573
0.008957915831663327,502.35961474478313
0.008977955911823649,502.7640119482387
0.008997995991983969,503.16645311381046
0.009018036072144289,503.56695493439804
0.00903807615230461,503.96553392070933
0.00905811623246493,504.3622064033401
0.00907815631262525,504.75698853483976
0.009098196392785573,505.14989629175943
0.009118236472945893,505.5409454766847
0.009138276553106213,505.9301517202524
0.009158316633266534,506.3175304831497
