strain,stress_MPa
0.0070444043,350.9673200734057
0.0070239264,350.42539793622103
0.0070239264,349.8364269572815
0.0070034484,349.34168786156795
0.0070136874,348.70556541756116
0.0069829705,348.18723874816254
0.0069829705,347.64535608148265
0.0069727316,347.1034970971056
0.0069829705,346.5144945417623
0.0069522536,345.9726355573853
0.0069317757,345.36006911065977
0.0069317757,344.7946225525977
0.0069112978,344.2998913509851
0.0069112978,343.734444792923
0.0069010588,343.1689982348609
0.0069010588,342.5799877854166
0.0068908199,342.085256583804
0.0068805809,341.4962777107636
0.006849864,340.9543950440837
0.006849864,340.3418285973582
0.0068293861,339.82353350436335
0.0068293861,339.21096705763784
0.0068293861,338.7397602769026
0.0068293861,338.1507814038622
0.0068089082,337.6560423081486
0.0068089082,336.9963322904568
0.0067986692,336.5015931947432
0.0067986692,335.88903464211865
0.0067781913,335.4178515436863
0.0067577134,334.7581731023983
0.0067781913,334.2163141180213
0.0067679523,333.60374767129576
0.0067577134,333.08542100189715
0.0067474744,332.44929855789036
0.0067065186,331.9545594621768
0.0067269965,331.29491259729264
0.0067269965,330.776585927894
0.0067065186,330.1168680161012
0.0067065186,329.5985729231064
0.0066860407,328.96248205550353
0.0066962796,328.3734795001602
0.0066655627,327.7844690507159
0.0066553238,327.1954664953726
0.0066450848,326.6064955164331
0.0066348459,325.9939290697076
0.0066450848,325.4049580907681
0.0066348459,324.839511532706
0.0066143679,324.274064974644
0.006604129,323.6379741070411
0.00659389,323.11964743764236
0.0065631731,322.3892852163088
0.0065631731,321.8709585469101
0.0065529342,321.25842367658845
0.0065324563,320.7400970071898
0.0065324563,320.1275621368681
0.0065324563,319.5856794701882
0.0065017394,318.9495570261815
0.0065119783,318.4548179304679
0.0065017394,317.7715755977977
0.0064915004,317.2532489283991
0.0064812615,316.593594169414
0.0064812615,316.0517115027341
0.0064710225,315.4391450560086
0.0064505446,314.8501740770691
0.0064505446,314.21405163306235
0.0064403056,313.6721610722815
0.0064403056,313.0596340960608
0.0064198277,312.51774353528
0.0064198277,311.85806509399197
0.0064198277,311.31620610961494
0.0064095887,310.6094077796635
0.0063891108,310.0204289066231
0.0063891108,309.4078387775947
0.0063583939,308.7953039072731
0.0063686329,308.2063329283336
0.0063276771,307.5937664816081
0.006337916,306.9812000348826
0.006337916,306.3215215935945
0.0063174381,305.75610661193633
0.0062969602,305.167104056593
0.0062969602,304.53098161258623
0.0062764823,303.9184467422646
0.0062764823,303.3294441869213
0.0062560043,302.6462018542511
0.0062560043,302.0807868725929
0.0062457654,301.4446644285861
0.0062560043,300.94989375646867
0.0062150485,300.29024689158456
0.0062252874,299.72480033352247
0.0062048095,299.0415580008523
0.0062048095,298.42899155412675
0.0061945706,297.84002057518734
0.0061740926,297.2746055935291
0.0061843316,296.61489557583724
0.0061536147,296.0730365914602
0.0061638537,295.36623826150884
0.0061331368,294.8243792771318
0.0061536147,294.1882568331251
0.0061331368,293.622810275063
0.0061228978,292.963131833775
0.0061126589,292.3505969634533
0.006092181,291.6909500985692
0.006081942,291.1019396491249
0.0061024199,290.39514131917355
0.006071703,289.8061387638302
0.0060614641,289.12289643116003
0.0060512251,288.55744987309794
0.0060205082,287.87423911683163
0.0060205082,287.23811667282484
0.0060205082,286.67267011476275
0.0060000303,285.9658717848114
0.0060102693,285.37690080587186
0.0059897914,284.71721447048293
0.0059795524,284.10468749426224
0.0059590745,283.4450011588733
0.0059488355,282.8088787148666
0.0059488355,282.196320162242
0.0059283576,281.6309209687857
0.0059181186,280.9476628479136
0.0059078797,280.3822162898515
0.0058976407,279.6518698567198
0.0058669238,279.08642329865773
0.0058771628,278.37965654511015
0.0058669238,277.81422577525007
0.0058566849,277.15454733396206
0.0058464459,276.6126567731812
0.005836207,275.8823182341505
0.005825968,275.3168874642903
0.005825968,274.6572011289013
0.0058054901,274.0446583644788
0.0057952511,273.3849720290898
0.0058054901,272.84312093881374
0.0057747732,272.06563882881676
0.0057645342,271.5001922707546
0.0057645342,270.8405296176686
0.0057542953,270.22796317094304
0.0057542953,269.52118062919357
0.0057440563,268.9557498593334
0.0057440563,268.29608720624736
0.0057031005,267.6363850826565
0.0056928615,267.0473983155151
0.0056826225,266.31705188238345
0.0056928615,265.7045091179608
0.0056621446,265.068386673954
0.0056519057,264.5029559040939
0.0056519057,263.7725936827603
0.0056519057,263.1129310296742
0.0056416667,262.5003645829487
0.0056314277,261.86424213894196
0.0056211888,261.1810155944737
0.0056109498,260.6391487159957
0.0056007109,259.8616823942006
0.0055802329,259.3197997275207
0.005569994,258.58945329438905
0.005559755,258.00045073904573
0.0055495161,257.24653252043095
0.0055392771,256.6811175387727
0.0055392771,255.92719932015783
0.0055085602,255.36175276209576
0.0055187992,254.65495443214436
0.0055085602,254.06596766500294
0.0054778433,253.3827411205347
0.0054880823,252.77017467380918
0.0054778433,252.0633921320597
0.0054471265,251.47438957671636
0.0054471265,250.7440431435847
0.0054471265,250.1550563764433
0.0054471265,249.4482580464919
0.0054368875,248.85926338524956
0.0053959317,248.12890905801692
0.0053856927,247.44566672534674
0.0053959317,246.78600407226068
0.0053959317,246.12633352507368
0.0053652148,245.46665508378567
0.0053652148,244.7834285393174
0.0053344979,244.1473218835126
0.0053242589,243.4405235535612
0.0053242589,242.85152889231884
0.0053242589,242.097610673704
0.00531402,241.46148822969727
0.0052935421,240.80182557661118
0.005303781,240.18927491808762
0.0052628252,239.48247658813622
0.0052628252,238.84635414412944
0.0052423473,238.13957160237996
0.0052321083,237.52702094385637
0.0052218693,236.8437786111862
0.0052423473,236.23123584676358
0.0052013914,235.47731762814874
0.0051911524,234.93544285556982
0.0051809135,234.20508852833717
0.0051706745,233.59253786981358
0.0051604356,232.81507944211947
0.0051604356,232.24963288405735
0.0051399576,231.5663905513872
0.0051399576,230.95383989286358
0.0051399576,230.2235013538329
0.0051194797,229.58737890982613
0.0050887628,228.90413657715592
0.0050990018,228.29158591863236
0.0050887628,227.5848033768829
0.0050682849,226.92512493559488
0.0050785239,226.2183187115425
0.005058046,225.55865605845648
0.005037568,224.85185772850508
0.005047807,224.19218718131805
0.005037568,223.50895274274882
0.0050068512,222.77859052141523
0.0050170901,222.14249965381234
0.0049761343,221.43570132386094
0.0049863732,220.7995946680561
0.0049761343,220.0692324467225
0.0049658953,219.456665999997
0.0049351784,218.6556357868197
0.0049351784,218.09020501695952
0.0049351784,217.3363025865466
0.0049044616,216.70018014253986
0.0049044616,215.99338181258847
0.0048942226,215.4043871513461
0.0048839836,214.65048472093318
0.0048635057,214.06148216558987
0.0048532668,213.28402373789572
0.0048635057,212.6950211825524
0.0048327888,211.9646589612188
0.0048123109,211.32856809361593
0.0048123109,210.57464987500109
0.004791833,209.93852743099433
0.004791833,209.30240498698757
0.0047713551,208.6663141193847
0.004791833,207.88883990348862
0.0047611161,207.25271745948186
0.0047508772,206.56949091501363
0.0047508772,205.90980457962468
0.0047508772,205.13234615193053
0.0047303992,204.51977970520502
0.0047201603,203.81298137525363
0.0047099213,203.0826428362229
0.0046792044,202.39941629175465
0.0046792044,201.66905407042103
0.0046792044,201.00937562913307
0.0046484875,200.25547319872015
0.0046587265,199.64290675199464
0.0046382486,198.8654483243005
0.0046280096,198.22932588029377
0.0046280096,197.45185166439768
0.0046075317,196.8157371144919
0.0045870538,196.03826289859583
0.0045768148,195.402156242791
0.0045665759,194.64823802417615
0.0045665759,193.96501147970793
0.0045460979,193.18753726381186
0.0045460979,192.57497081708635
0.0045153811,191.84463227805563
0.0045051421,191.1849459426667
0.0045051421,190.43104351225378
0.0044846642,189.74780907368458
0.0044641863,188.99390664327166
0.0044539473,188.4049119820293
0.0044539473,187.6509858693135
0.0044437083,187.03845099899186
0.0044334694,186.23741289171357
0.0044027525,185.624854339089
0.0043925135,184.87095190867612
0.0043822746,184.21124978508522
0.0043720356,183.5044830315377
0.0043720356,182.77412081020407
0.0043617967,182.1380141543993
0.0043515577,181.40765982716664
0.0043413187,180.72441749449646
0.0043310798,180.01761916454504
0.0043310798,179.33439262007678
0.0043208408,178.53337030100047
0.0042901239,177.9208117483759
0.004279885,177.1904495270423
0.004279885,176.53078687395626
0.004269646,175.72974876667797
0.0042491681,175.09364211087316
0.0042491681,174.29260400359487
0.0042389291,173.63294135050884
0.0042184512,172.85546713461278
0.0042184512,172.24290068788727
0.0041979733,171.44186258060898
0.0041979733,170.8528758134676
0.0041979733,170.00472571162686
0.0041774954,169.34505516443986
0.0041570175,168.61470083720724
0.0041570175,167.97857839320045
0.0041365395,167.15399218274194
0.0041263006,166.58856141288177
0.0041058226,165.7639673083223
0.0041058226,165.10428886703428
0.0040853447,164.32683043934017
0.0040853447,163.66715989215314
0.0040546278,162.9132258853364
0.0040341499,162.2064433435869
0.0040546278,161.47608901635428
0.004023911,160.81641846916725
0.004003433,160.03894425327115
0.0039829551,159.37927370608415
0.0039931941,158.7195952647962
0.0039931941,157.9421210489001
0.0039829551,157.2824505017131
0.0039624772,156.5756521717617
0.0039624772,155.86885384181028
0.0039419993,155.16208708826272
0.0039317603,154.4317090787272
0.0039215214,153.6778066483143
0.0039112824,153.01814399522826
0.0038908047,152.19354199656777
0.0038805658,151.60455522942638
0.0038805658,150.7799611248669
0.0038600878,150.12028268357892
0.0038498489,149.38993625044725
0.0038396099,148.68313792049582
0.003829371,147.88210770731854
0.0038396099,147.22242926603053
0.003808893,146.44495505013447
0.003819132,145.7852923970484
0.0037884151,144.98425428977015
0.0037986541,144.3481397398644
0.0037679372,143.54710952668708
0.0037474593,142.86387508811788
0.0037372203,142.03928098355837
0.0037372203,141.35604654498917
0.0036962645,140.6257001118575
0.0036962645,139.87178189324266
0.0036962645,139.07075168006537
0.0036860255,138.41108113287834
0.0036655476,137.68071891154472
0.0036450697,136.9974923670765
0.0036348307,136.17290615661796
0.0036348307,135.46610782666653
0.0036245917,134.73576139353486
0.0035938749,133.981851069021
0.0036245917,133.25148884768737
0.0035938749,132.49757852317353
0.0035733969,131.81435197870528
0.0035733969,131.08398975737168
0.003552919,130.37719932152123
0.0035426801,129.59973299972614
0.0035324411,128.94005455843813
0.0035222021,128.11546045387865
0.0035426801,127.45578990669163
0.0035017242,126.65475179941338
0.0035017242,126.04220114088977
0.0034812463,125.14693115038563
0.0034710073,124.46369671181641
0.0034505294,123.73334238458376
0.0034402905,123.0265598428343
0.0034198125,122.15484584961136
0.0034300515,121.49515951422242
0.0034095736,120.6941371951461
0.0034095736,120.01090275657687
0.0033993346,119.20986464929861
0.0033890957,118.52663810483037
0.0033686177,117.77272778031649
0.0033379009,117.06592945036509
0.0033379009,116.24134323990656
0.0033276619,115.53454490995514
0.0033174229,114.73352259087882
0.003307184,114.09740014687206
0.0032867061,113.27280604231257
0.0032867061,112.51889571779869
0.0032559892,111.81210528194825
0.0032457502,111.12887873748001
0.0032559892,110.35139662748297
0.0032252723,109.59747840886814
0.0032150333,108.86713197573646
0.0032150333,108.11322165122259
0.0032047944,107.38286732398994
0.0031638385,106.58184500491362
0.0031638385,105.94572256090686
0.0031535996,105.12113635044832
0.0031433606,104.46145790916036
0.0031433606,103.63686380460086
0.0031433606,102.97719325741384
0.0031228827,102.12903684029234
0.0031024048,101.4693710295659
0.0030921658,100.64477613559632
0.0030819268,99.96154327584729
0.0030614489,99.08983086144457
0.003040971,98.45371631153878
0.003040971,97.67624762151338
0.00305121,96.96944771274178
0.003030732,96.14486150228325
0.003030732,95.46162074843328
0.0030000152,94.66059290348626
0.0030000152,93.9302425233041
0.0029795372,93.1292146783571
0.0029897762,92.4224147695855
0.0029590593,91.62138692463849
0.0029283424,90.96170532571011
0.0029488204,90.16067827017321
0.0029283424,89.38320958014782
0.0029078645,88.58217384109984
0.0028976256,87.8989449284013
0.0028771476,87.09790918935333
0.0028566697,86.39111401704231
0.0028566697,85.63720369252843
0.0028361918,84.88329021037418
0.0028361918,84.17649819570354
0.0028157139,83.42258866059977
0.0028054749,82.71579269887866
0.0028054749,81.91476169629127
0.0027645191,81.20796968162063
0.002795236,80.43049704454475
0.002774758,79.74726418479571
0.0027645191,78.92267008023623
0.0027338022,78.23943722048722
0.0027235632,77.32060649624125
0.0027133243,76.68449194633546
0.0026826074,75.85990099941635
0.0027030853,75.20022729458896
0.0026928463,74.35207798215832
0.0026826074,73.64528202043721
0.0026621295,72.8442502284397
0.0026518905,72.18457652361231
0.0026211736,71.3599863661033
0.0026314126,70.65319040438217
0.0026211736,69.78148193702992
0.0026006957,69.12180428515204
0.0025802178,68.32077644020504
0.0025802178,67.66110273537763
0.0025495009,66.83651178845852
0.0025495009,66.10615746122588
0.0025392619,65.3051256692284
0.002518784,64.55121218707413
0.002518784,63.797298704919875
0.002518784,63.0433891698161
0.0024778282,62.31303800022385
0.0024778282,61.55912451806959
0.0024573503,60.805211035915335
0.0024471113,60.02773839883946
0.0024573503,59.34450553909044
0.0024266334,58.519910645120845
0.0024061555,57.76599716296659
0.0023959165,56.941410952508065
0.0023959165,56.258178092759046
0.0023856775,55.45714472194136
0.0023754386,54.797468648883665
0.0023754386,53.99643922511646
0.0023447217,53.26608647670402
0.0023447217,52.39437406230129
0.0023344827,51.73469956806379
0.0023242438,50.81586963322792
0.0022935269,50.15619592840052
0.0023037659,49.37872329132465
0.0022832879,48.648370542912204
0.002273049,47.77666049673976
0.0022525711,47.11698442368207
0.00226281,46.29239347676295
0.0022423321,45.56204072835051
0.0022423321,44.73744899202131
0.0022116152,44.05421771109248
0.0021911373,43.182505296689754
0.0022013763,42.452152548277304
0.0021706594,41.67467991120143
0.0021706594,40.920768007867366
0.0021297035,40.14329616020159
0.0021399425,39.34226199997381
0.0021297035,38.61190925156136
0.0021092256,37.810878248973964
0.0020989866,37.056965556229805
0.0020887477,36.279493708564026
0.0020785087,35.50202028207806
0.0020477918,34.74810837874399
0.0020580308,33.9470757973364
0.0020375529,33.14604479474901
0.0020273139,32.48637030051151
0.002006836,31.614659228105946
0.002006836,30.931426289415917
0.0019863581,30.130394339536405
0.0019761191,29.423600982868603
0.0019761191,28.599009562303436
0.0019556412,27.892216521399675
0.0019454022,27.06762454824744
0.0019146854,26.43151078775175
0.0019249243,25.583359264972852
0.0018942074,24.8765663030101
0.0018839685,24.028414732866594
0.0018942074,23.34518150998893
0.0018942074,22.473470295489548
0.0018737296,21.813796827485174
0.0018634907,21.012764798664655
0.0018327738,20.305971520937863
0.0018122959,19.43417803411822
0.0018122959,18.656161019839757
0.0018122959,17.90172029068201
0.0018020569,17.170855846644976
0.0018020569,16.369262941950854
0.00177134,15.567669168905624
0.0017611011,14.789651838863128
0.0017508621,14.035212609584562
0.0017406231,13.327923266553096
0.0017201452,12.432025695022181
0.0017099063,11.701161408867165
0.0016791894,10.946720600768408
0.0016791894,10.192280582079748
0.0016587115,9.367110208149768
0.0016689504,8.65982323334859
0.0016382335,7.858229381362349
0.0016279946,7.127365095207335
0.0016075167,6.278618199333614
0.0015972777,5.594907746476178
0.0015563219,4.769738951366389
0.0015972777,4.086026130278665
0.0015767998,3.260857335168879
0.0015460829,2.6007210360248934
0.0015460829,1.7519757189713623
0.001515366,1.0211106434062494
0.0015358439,0.19594184829646366
0.001525605,-0.5113474947350021
0.001515366,-1.2893632459573077
0.0014948881,-1.996650220758486
0.0014641712,-2.8689720597557553
0.0014744102,-3.576262981607414
0.0014641712,-4.401431776717203
0.0014334543,-5.08514222957464
0.0014232154,-5.886736870970974
0.0014129764,-6.66475262219328
0.0014129764,-7.466344895359327
0.0013924985,-8.197210760334535
0.0013720206,-8.998804612320775
0.0013515427,-9.75324305218924
0.0013413037,-10.531262750462027
0.0013413037,-11.285704347970885
0.0013413037,-12.040141998429256
0.0013208258,-12.818158539061649
0.0013105868,-13.549022035806573
0.0012798699,-14.303463633315424
0.0012798699,-15.08147938453773
0.001259392,-15.906652126697999
0.0012491531,-16.61394146972947
0.0012286751,-17.439109475429156
0.0012286751,-18.07566451616882
0.0012081972,-18.90083646891899
0.0012081972,-19.60812581195046
0.0011774803,-20.433294607060247
0.0011774803,-21.140583160681622
0.0011774803,-21.94217385502747
0.0011570024,-22.62588904434549
0.0011467634,-23.403904795567797
0.0011467634,-24.064037147661296
0.0011262855,-24.889205942771085
0.0011160466,-25.50219393448816
0.0011058076,-26.233057431233085
0.0011058076,-26.8460375288492
0.0010853297,-27.50617382799318
0.0010648518,-28.119157872659784
0.0010546128,-28.82644642628115
0.0010546128,-29.321547071818948
0.0010443738,-30.005262261136963
0.0010238959,-30.54751121410166
0.0010341349,-31.13692031564471
0.0010341349,-31.702748158783443
0.001013657,-32.29216120737697
0.001003418,-32.834410949751764
0.00098294008,-33.400241950530884
0.00098294008,-33.98964710502346
0.00096246216,-34.53190474149922
0.00096246216,-35.097735742278324
0.00096246216,-35.59283638781612
0.00094198424,-36.15866738859524
0.00093174528,-36.60661499024555
0.00092150632,-37.21959903491215
0.00091126736,-37.69112157968601
0.00091126736,-38.28052673417858
0.00092150632,-38.75205322600292
0.00089078944,-39.36503648125943
0.00087031152,-39.78940992919628
0.0009010284,-40.40239792091336
0.00088055048,-40.873920465687235
0.00086007256,-41.43975146646635
0.00086007256,-41.840546813639264
0.00086007256,-42.477101064968835
0.00086007256,-42.877904306242726
0.00081911671,-43.51446645167327
0.00082935567,-43.91526179884619
0.00080887775,-44.52824110705221
0.00081911671,-44.976193445163105
0.00080887775,-45.56559859965567
0.00078839983,-46.03711719737905
0.00079863879,-46.602956092259134
0.00078839983,-47.027325593145505
0.00075768295,-47.61673943114914
0.00074744399,-48.11183218258597
0.00074744399,-48.677671077466044
0.00073720503,-49.19634587671729
0.00073720503,-49.69144573284498
0.00072696607,-50.186546378382786
0.00070648815,-50.705229071735005
0.00070648815,-51.27105217841316
0.00068601023,-51.71900451652404
0.00069624919,-52.30840967101662
0.00067577127,-52.779936162840954
0.00067577127,-53.298618066783064
0.00065529335,-53.79371081821991
0.00065529335,-54.38311676212257
0.00065529335,-54.8074941571099
0.00064505439,-55.396896943372184
0.00061433751,-55.82127591717972
0.00063481543,-56.4342607512564
0.00062457647,-56.83505215137886
0.00060409855,-57.47161666503969
0.00060409855,-57.872415959263094
0.00059385959,-58.48539289923882
0.00059385959,-58.933351552630484
0.00058362063,-59.47558945385383
0.0005631427,-59.923548107245495
0.0005631427,-60.51295326173806
0.00055290374,-60.937324341444636
0.00054266478,-61.50315771045403
0.00055290374,-61.974680255227895
0.00053242582,-62.56408540972048
0.00052218686,-62.941312918460724
0.0005119479,-63.53071807295328
0.00049146998,-64.00224061772714
0.00050170894,-64.56807398673654
0.00049146998,-65.0867479965777
0.00048123102,-65.60542990051982
0.00047099206,-66.1005321248778
0.00047099206,-66.64278581430308
0.0004607531,-67.18503950372835
0.00047099206,-67.65656204850222
0.00045051414,-68.24596720299478
0.00043003622,-68.7646491069369
0.00043003622,-69.30691069046316
0.00041979726,-69.8255847003043
0.00039931934,-70.4621334257632
0.00041979726,-70.93366386463802
0.0004095583,-71.593800163782
0.00037884142,-72.08891028224095
0.00037884142,-72.65472786304844
0.0003583635,-73.14983798150737
0.0003583635,-73.85712574571865
0.00034812454,-74.2579171458411
0.00032764662,-75.03593605470378
0.00031740766,-75.50745859947766
0.00031740766,-76.21474636368893
0.0003071687,-76.7570000531142
0.00028669077,-77.46428781732547
0.00027645184,-77.93581825620029
0.00028669077,-78.64310602041158
0.00026621288,-79.23251117490415
0.00025597392,-79.91622715363226
0.00025597392,-80.50563230812482
0.00024573496,-81.2129200723361
0.00023549599,-81.80232522682866
0.00021501807,-82.46246152597264
0.00021501807,-83.16974929018392
0.00021501807,-83.90060883987836
0.00018430119,-84.56074513902234
0.00018430119,-85.29161258281775
0.0001535843,-86.06963149168043
0.0001535843,-86.72976779082443
0.00014334534,-87.53135848517027
0.00013310638,-88.30936949993199
0.00013310638,-89.13454776796294
0.00011262847,-89.93613846230879
9.2150549e-05,-90.97349437609206
7.1672628e-05,-91.84581621508933
6.1433668e-05,-92.85960034338945
3.071679e-05,-93.779073647454
5.1194711e-05,-95.02860720698958
4.0955751e-05,-96.08955069445794
2.0477832e-05,-97.31551246851036
-1.0239049e-05,-98.35286838229364
-4.0955929e-05,-99.57883015634607
-5.1194889e-05,-100.61618607012933
-7.167281e-05,-101.81857605869858
-0.00010238969,-102.8559240783809
-0.00011262865,-103.91685967174827
-0.00013310657,-104.95421558553156
-0.00015358449,-106.15659767999986
-0.00016382345,-107.07607887816536
-0.00020477928,-108.18416593660004
-0.00021501824,-109.15080649393383
-0.00023549616,-110.25888565826753
-0.00026621306,-111.24908221288257
-0.00027645202,-112.2628584470817
-0.00028669098,-113.18233175114628
-0.00029692994,-114.21968766492952
-0.00032764682,-115.2334796873306
-0.00032764682,-116.22367624194561
-0.00035836367,-117.21389647886352
-0.00036860263,-118.15694156841121
-0.00035836367,-119.21786926767766
-0.00037884159,-120.13735046584321
-0.00039931951,-121.10395944677313
-0.00039931951,-122.0470124304218
-0.00041979743,-123.0843604501041
-0.00044027535,-124.07457279292103
-0.00043003639,-125.08834902712019
-0.00045051432,-126.00783022528572
-0.00047099224,-127.04517824496801
-0.00049147016,-127.94107976354942
-0.00050170912,-129.04916682198407
-0.000532426,-129.87433719591405
-0.00054266496,-130.91168521559635
-0.00054266496,-131.80758673417776
-0.00056314288,-132.8685144334442
-0.00060409872,-133.69369270147513
-0.00061433768,-134.73104072115743
-0.00062457664,-135.6269580279408
-0.0006348156,-136.66431394172403
-0.00065529352,-137.44232495648578
-0.00067577144,-138.52684022943728
-0.00067577144,-139.3755823888504
-0.00070648832,-140.34220715798227
-0.00070648832,-141.21452110287856
-0.00073720521,-142.15757408652726
-0.00075768313,-143.05345981690672
-0.00076792209,-143.97294101507225
-0.00076792209,-144.89241431913683
-0.00079863897,-145.76474405223505
-0.00081911689,-146.63705799713136
-0.00083959481,-147.55653919529686
-0.00082935585,-148.42886103429413
-0.00086007273,-149.30117497919045
-0.00088055065,-150.19708439187283
-0.00088055065,-150.97509540663455
-0.00090102857,-151.91814839028325
-0.00091126753,-152.74331087011225
-0.00093174545,-153.66279206827775
-0.00094198441,-154.48795454810679
-0.00095222337,-155.4310233199574
-0.0009829402,-156.1618749755509
-0.00097270129,-157.10492795919956
-0.0009829402,-157.93009043902856
-0.0010034181,-158.84957163719412
-0.0010034181,-159.60401086647266
-0.0010136571,-160.59421531518862
-0.001044374,-161.34865454446722
-0.001044374,-162.33887478138513
-0.0010648519,-163.09329822246175
-0.0010750908,-164.05993877979552
-0.0011058077,-164.8615294741414
-0.0011058077,-165.85173392285736
-0.0011160467,-166.58260136665274
-0.0011365246,-167.52563856209952
-0.0011672415,-168.32722925644535
-0.0011774804,-169.27027434599307
-0.0011979584,-170.09546050812503
-0.0011979584,-170.99134623850446
-0.0012081973,-171.81652450653542
-0.0012389142,-172.73600570470094
-0.0012491532,-173.51400093126074
-0.0012593921,-174.3863464525609
-0.00127987,-175.23507282377213
-0.001290109,-176.0838307713872
-0.001300348,-176.9089932512162
-0.0013208259,-177.7341557310452
-0.0013208259,-178.58291367866028
-0.0013515428,-179.40809194669126
-0.0013617817,-180.2332386383183
-0.0013720207,-181.0584248004502
-0.0013924986,-181.90717485396434
-0.0014027376,-182.68519376282703
-0.0014129765,-183.55750770772335
-0.0014232155,-184.31193114879997
-0.0014334545,-185.23142813516742
-0.0014436934,-185.9622797907609
-0.0014641713,-186.90533277440957
-0.0014846493,-187.68334378917132
-0.0014948882,-188.55567352226956
-0.0014948882,-189.33369243113222
-0.0015051272,-190.2531657351968
-0.0015358441,-191.03118464405946
-0.0015256051,-191.95065794812405
-0.001556322,-192.72867685698674
-0.001546083,-193.6245625873662
-0.0015767999,-194.42615328171206
-0.0015870389,-195.32206269439442
-0.0016075168,-196.10007370915613
-0.0016382337,-196.99597522773755
-0.0016382337,-197.8447173871507
-0.0016382337,-198.66989565518162
-0.0016689505,-199.54220960007794
-0.0016689505,-200.3438002944238
-0.0016791895,-201.19255824203887
-0.0017201453,-202.08844397241833
-0.0017201453,-202.89005045496612
-0.0017303843,-203.71521293479512
-0.0017508622,-204.6111223474775
-0.0017611012,-205.3891175740373
-0.0017918181,-206.23787552165237
-0.001802057,-207.0630537896833
-0.0018225349,-207.95893952006278
-0.0018430129,-208.6898069638582
-0.0018532518,-209.58570058833863
-0.0018737298,-210.3401556058191
-0.0018634908,-211.18889776523224
-0.0018839687,-211.91976520902764
-0.0018839687,-212.81565093940713
-0.0019249246,-213.54653417140446
-0.0019351635,-214.46599168726706
-0.0019454025,-215.19685913106247
-0.0019454025,-216.06917307595876
-0.0019556414,-216.8000405197542
-0.0019556414,-217.69594993243655
-0.0019863583,-218.40323769664784
-0.0020068362,-219.29912342702727
-0.0020375531,-220.10071412137313
-0.0020273142,-220.99662353405552
-0.0020375531,-221.72749097785092
-0.0020477921,-222.57622524316307
-0.002058031,-223.30709268695847
-0.00206827,-224.22657388512403
-0.0020887479,-224.98101311440257
-0.0021092258,-225.82975527381572
-0.0020989869,-226.63136175636348
-0.0021194648,-227.48009602167565
-0.0021604206,-228.28168671602154
-0.0021501817,-229.05970562488423
-0.0021808986,-229.86129631923006
-0.0021911375,-230.66288701357593
-0.0022013765,-231.44089802833764
-0.0022116154,-232.21891693720033
-0.0022423323,-233.0676748848154
-0.0022525713,-233.77494686082474
-0.0022730492,-234.64727659392298
-0.0022730492,-235.3545722522352
-0.0023037661,-236.20331441164836
-0.0023037661,-236.83989471351111
-0.002324244,-237.68863687292423
-0.002334483,-238.3487494897654
-0.0023549609,-239.19751533148144
-0.0023651998,-239.9047794133898
-0.0023754388,-240.7063701077356
-0.0023754388,-241.39010187466567
-0.0024061557,-242.21525646039373
-0.0024061557,-242.89898822732374
-0.0024368726,-243.77131796042198
-0.0024368726,-244.45501815094815
-0.0024471115,-245.28017273667626
-0.0024675895,-245.96387292720243
-0.0024675895,-246.76546362154824
-0.0024778284,-247.4491953884783
-0.0024880674,-248.25078608282416
-0.0025085453,-248.9816693148215
-0.0025187843,-249.78326000916735
-0.0025290232,-250.51411166476083
-0.0025392622,-251.29211478542157
-0.0025495011,-251.99941044373384
-0.0025699791,-252.7302936757311
-0.002590457,-253.4847329050097
-0.002590457,-254.2391721342883
-0.0026006959,-255.017175254949
-0.0026211739,-255.67731944819394
-0.0026416518,-256.4317586774726
-0.0026518907,-257.1390543357848
-0.0026621297,-257.9642010274119
-0.0026621297,-258.62434522065683
-0.0027030855,-259.4259359150027
-0.0027030855,-260.08608010824764
-0.0027235635,-260.88767080259345
-0.0027440414,-261.52422742215333
-0.0027440414,-262.27866665143193
-0.0027747583,-262.9388108446769
-0.0027849972,-263.7404015390227
-0.0027849972,-264.28266312254897
-0.0028054751,-265.15498496154623
-0.0028054751,-265.76795400742094
-0.0028157141,-266.5224248131034
-0.0028259531,-267.15894985625937
-0.002836192,-267.913389085538
-0.0028566699,-268.5263897078166
-0.002836192,-269.3515679758475
-0.0028771479,-269.98809301900354
-0.0028873868,-270.76611982196715
-0.0028873868,-271.4262640152121
-0.0029078647,-272.1807111385917
-0.0029385816,-272.8644429055217
-0.0029488206,-273.5245555223628
-0.0029385816,-274.27899475164133
-0.0029590596,-274.9862904099536
-0.0029590596,-275.66999060047976
-0.0029692985,-276.35369868510696
-0.0029897764,-277.1316939116667
-0.0030102544,-277.76828210763045
-0.0030409712,-278.522721336909
-0.0030307323,-279.1357219591876
-0.0030307323,-279.91371718574743
-0.0030512102,-280.5974252703746
-0.0030716881,-281.3047130345858
-0.0030819271,-281.96485722783075
-0.003102405,-282.74286034849155
-0.003092166,-283.4030045417365
-0.003112644,-284.13385619733
-0.0031433608,-284.6761098867552
-0.0031535998,-285.5012960488871
-0.0031535998,-286.114257200661
-0.0031740777,-286.86872800634336
-0.0031843167,-287.50528462590324
-0.0031945556,-288.23613628149667
-0.0032150336,-288.87269290105655
